id,numero_plant,date_plantation,age_plant,longitude,latitude,suivi_biannuelle,altitude,zone_pedo,distance_a_mer_reel,commentaires,geom
138,"RN 00139",2012-07-31,2,77.5487,-37.8038,,160,16,0,,0104000020D70B0000010000000101000000DF374D69D9A8564106C265AC61033441
139,"RN 00140",2012-07-31,2,77.5483,-37.8038,,165,16,0,,0104000020D70B00000100000001010000001F30451FD7A85641CE6B95248B033441
140,"RN 00141",2012-07-31,2,77.5481,-37.8039,,165,16,0,,0104000020D70B0000010000000101000000F94500B6D2A85641C3F50CFE9C033441
141,"RN 00142",2012-07-31,2,77.5483,-37.8038,,165,16,0,,0104000020D70B00000100000001010000001F30451FD7A85641CE6B95248B033441
142,"RN 00143",2012-07-31,2,77.5487,-37.8038,,160,16,0,,0104000020D70B0000010000000101000000DF374D69D9A8564106C265AC61033441
143,"RN 00144",2012-07-31,2,77.5481,-37.8037,,165,16,0,,0104000020D70B000001000000010100000089B17E3ED9A85641908F4AC3A2033441
145,"RN 00146",2012-07-31,2,77.548,-37.8037,,165,16,0,,0104000020D70B0000010000000101000000F544FBABD8A85641F5CA5621AD033441
146,"RN 00147",2012-07-31,2,77.5481,-37.8037,,165,16,0,,0104000020D70B000001000000010100000089B17E3ED9A85641908F4AC3A2033441
147,"RN 00148",2012-07-31,2,77.5483,-37.8038,,165,16,0,,0104000020D70B00000100000001010000001F30451FD7A85641CE6B95248B033441
148,"RN 00149",2012-07-31,2,77.5482,-37.8038,,165,16,0,,0104000020D70B00000100000001010000007570C28CD6A85641ABAEA08295033441
149,"RN 00150",2012-07-31,2,77.548,-37.8038,,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
150,"RN 00151",2012-07-31,2,77.548,-37.8038,,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
151,"RN 00152",2012-07-31,2,77.5487,-37.8038,,160,16,0,,0104000020D70B0000010000000101000000DF374D69D9A8564106C265AC61033441
152,"RN 00153",2012-07-31,2,77.5482,-37.8038,1,165,16,0,,0104000020D70B00000300000001010000007570C28CD6A85641ABAEA0829503344101010000007570C28CD6A85641ABAEA0829503344101010000007570C28CD6A85641ABAEA08295033441
153,"RN 00154",2012-07-31,2,77.5487,-37.8038,,160,16,0,,0104000020D70B0000010000000101000000DF374D69D9A8564106C265AC61033441
154,"RN 00155",2012-07-31,2,77.5483,-37.8038,,165,16,0,,0104000020D70B00000100000001010000001F30451FD7A85641CE6B95248B033441
155,"RN 00156",2012-07-31,2,77.5482,-37.8038,,165,16,0,,0104000020D70B00000100000001010000007570C28CD6A85641ABAEA08295033441
156,"RN 00157",2012-07-31,2,77.5482,-37.804,1,165,16,0,,0104000020D70B00000A00000001010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F033441
157,"RN 00158",2012-07-31,2,77.5481,-37.8038,1,165,16,0,,0104000020D70B0000010000000101000000E2643FFAD5A8564176AEABE09F033441
158,"RN 00159",2012-07-31,2,77.5483,-37.8038,1,165,16,0,,0104000020D70B00000300000001010000001F30451FD7A85641CE6B95248B03344101010000001F30451FD7A85641CE6B95248B03344101010000001F30451FD7A85641CE6B95248B033441
159,"RN 00160",2012-07-31,2,77.5481,-37.8038,,165,16,0,,0104000020D70B0000010000000101000000E2643FFAD5A8564176AEABE09F033441
160,"RN 00161",2012-07-31,2,77.548,-37.8038,,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
161,"RN 00162",2012-07-31,2,77.5489,-37.805,,170,16,0,,0104000020D70B0000010000000101000000BEDF5D5BB3A85641229675512A033441
162,"RN 00163",2012-07-31,2,77.5482,-37.8039,1,165,16,0,,0104000020D70B00000300000001010000006A3C8348D3A85641917403A09203344101010000006A3C8348D3A85641917403A09203344101010000006A3C8348D3A85641917403A092033441
163,"RN 00164",2012-07-31,2,77.5482,-37.8039,1,165,16,0,,0104000020D70B00000100000001010000006A3C8348D3A85641917403A092033441
164,"RN 00165",2012-07-31,2,77.548,-37.8038,1,165,16,0,,0104000020D70B00000300000001010000006F0DBC67D5A85641426BB63EAA03344101010000006F0DBC67D5A85641426BB63EAA03344101010000006F0DBC67D5A85641426BB63EAA033441
165,"RN 00166",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
166,"RN 00167",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
167,"RN 00168",2012-07-31,2,77.5483,-37.8041,,165,16,0,,0104000020D70B0000010000000101000000D6DD8752CDA8564180B2C27C82033441
168,"RN 00169",2012-07-31,2,77.548,-37.8037,,165,16,0,,0104000020D70B0000010000000101000000F544FBABD8A85641F5CA5621AD033441
169,"RN 00170",2012-07-31,2,77.548,-37.8038,1,165,16,0,,0104000020D70B00000300000001010000006F0DBC67D5A85641426BB63EAA03344101010000006F0DBC67D5A85641426BB63EAA03344101010000006F0DBC67D5A85641426BB63EAA033441
170,"RN 00172",2012-07-31,2,77.5482,-37.8038,,165,16,0,,0104000020D70B00000100000001010000007570C28CD6A85641ABAEA08295033441
171,"RN 00173",2012-07-31,2,77.548,-37.8038,,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
172,"RN 00174",2012-07-31,2,77.548,-37.8038,,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
173,"RN 00175",2012-07-31,2,77.548,-37.8038,,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
174,"RN 00176",2012-07-31,2,77.548,-37.8038,1,165,16,0,,0104000020D70B00000300000001010000006F0DBC67D5A85641426BB63EAA03344101010000006F0DBC67D5A85641426BB63EAA03344101010000006F0DBC67D5A85641426BB63EAA033441
175,"RN 00177",2012-07-31,2,77.5489,-37.805,1,170,16,0,,0104000020D70B0000010000000101000000BEDF5D5BB3A85641229675512A033441
176,"RN 00178",2012-07-31,2,77.5481,-37.8038,,165,16,0,,0104000020D70B0000010000000101000000E2643FFAD5A8564176AEABE09F033441
177,"RN 00179",2012-07-31,2,77.5481,-37.8038,,165,16,0,,0104000020D70B0000010000000101000000E2643FFAD5A8564176AEABE09F033441
178,"RN 00180",2012-07-31,2,77.5481,-37.804,,165,16,0,,0104000020D70B0000010000000101000000C854C171CFA8564172656E1B9A033441
179,"RN 00181",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
180,"RN 00182",2012-07-31,2,77.548,-37.8037,,165,16,0,,0104000020D70B0000010000000101000000F544FBABD8A85641F5CA5621AD033441
181,"RN 00183",2012-07-31,2,77.5481,-37.8038,1,165,16,0,,0104000020D70B0000030000000101000000E2643FFAD5A8564176AEABE09F0334410101000000E2643FFAD5A8564176AEABE09F0334410101000000E2643FFAD5A8564176AEABE09F033441
182,"RN 00184",2012-07-31,2,77.5482,-37.8039,,165,16,0,,0104000020D70B00000100000001010000006A3C8348D3A85641917403A092033441
183,"RN 00185",2012-07-31,2,77.548,-37.8038,1,165,16,0,,0104000020D70B00000100000001010000006F0DBC67D5A85641426BB63EAA033441
184,"RN 00186",2012-07-31,2,77.5481,-37.8038,1,165,16,0,,0104000020D70B0000030000000101000000E2643FFAD5A8564176AEABE09F0334410101000000E2643FFAD5A8564176AEABE09F0334410101000000E2643FFAD5A8564176AEABE09F033441
185,"RN 00187",2012-07-31,2,77.5489,-37.805,1,170,16,0,,0104000020D70B00000A0000000101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A0334410101000000BEDF5D5BB3A85641229675512A033441
186,"RN 00188",2012-07-31,2,77.5482,-37.8038,,165,16,0,,0104000020D70B00000100000001010000007570C28CD6A85641ABAEA08295033441
187,"RN 00189",2012-07-31,2,77.5489,-37.8049,1,170,16,0,,0104000020D70B0000030000000101000000A4B09B9FB6A85641C19D06342D0334410101000000A4B09B9FB6A85641C19D06342D0334410101000000A4B09B9FB6A85641C19D06342D033441
189,"RN 00191",2012-07-31,2,77.5491,-37.805,,170,16,0,,0104000020D70B0000010000000101000000CEF15C80B4A856417D017F9515033441
190,"RN 00192",2012-07-31,2,77.5482,-37.8037,,165,16,0,,0104000020D70B00000100000001010000003AD201D1D9A8564129113E6598033441
191,"RN 00193",2012-07-31,2,77.5482,-37.8041,,165,16,0,,0104000020D70B0000010000000101000000885D05C0CCA856418B79C9DA8C033441
192,"RN 00194",2012-07-31,2,77.5482,-37.8039,,165,16,0,,0104000020D70B00000100000001010000006A3C8348D3A85641917403A092033441
193,"RN 00195",2012-07-31,2,77.5489,-37.8051,,170,16,0,,0104000020D70B0000010000000101000000923C2017B0A85641E6B6E46E27033441
194,"RN 00196",2012-07-31,2,77.5483,-37.804,,165,16,0,,0104000020D70B00000100000001010000008ACBC696D0A856412B1D5E5F85033441
195,"RN 00197",2012-07-31,2,77.5489,-37.805,,170,16,0,,0104000020D70B0000010000000101000000BEDF5D5BB3A85641229675512A033441
196,"RN 00198",2012-07-31,2,77.5489,-37.8051,,170,16,0,,0104000020D70B0000010000000101000000923C2017B0A85641E6B6E46E27033441
197,"RN 00199",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
198,"RN 00200",2012-07-31,2,77.5481,-37.804,,165,16,0,,0104000020D70B0000010000000101000000C854C171CFA8564172656E1B9A033441
199,"RN 00201",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
200,"RN 00202",2012-07-31,2,77.5491,-37.805,,170,16,0,,0104000020D70B0000010000000101000000CEF15C80B4A856417D017F9515033441
201,"RN 00203",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
202,"RN 00204",2012-07-31,2,77.5482,-37.804,1,165,16,0,,0104000020D70B00000A00000001010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F033441
203,"RN 00205",2012-07-31,2,77.5483,-37.804,,165,16,0,,0104000020D70B00000100000001010000008ACBC696D0A856412B1D5E5F85033441
204,"RN 00206",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
205,"RN 00207",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
206,"RN 00208",2012-07-31,2,77.5491,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000F1EC9AC4B7A85641E70B0D7818033441
207,"RN 00209",2012-07-31,2,77.5491,-37.8049,1,170,16,0,,0104000020D70B00000A0000000101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D78180334410101000000F1EC9AC4B7A85641E70B0D7818033441
208,"RN 00210",2012-07-31,2,77.5489,-37.805,,170,16,0,,0104000020D70B0000010000000101000000BEDF5D5BB3A85641229675512A033441
209,"RN 00211",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
210,"RN 00212",2012-07-31,2,77.5491,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000F1EC9AC4B7A85641E70B0D7818033441
211,"RN 00213",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
212,"RN 00214",2012-07-31,2,77.5489,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000A4B09B9FB6A85641C19D06342D033441
213,"RN 00215",2012-07-31,2,77.5483,-37.804,,165,16,0,,0104000020D70B00000100000001010000008ACBC696D0A856412B1D5E5F85033441
214,"RN 00216",2012-07-31,2,77.5482,-37.804,1,165,16,0,,0104000020D70B00000500000001010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F03344101010000001B364404D0A85641DB6266BD8F033441
215,"RN 00217",2012-07-31,2,77.549,-37.805,1,170,16,0,,0104000020D70B00000A0000000101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F0334410101000000B88EDDEDB3A856414E6D7AF31F033441
216,"RN 00218",2012-07-31,2,77.5489,-37.8051,,170,16,0,,0104000020D70B0000010000000101000000923C2017B0A85641E6B6E46E27033441
217,"RN 00219",2012-07-31,2,77.5491,-37.805,,170,16,0,,0104000020D70B0000010000000101000000CEF15C80B4A856417D017F9515033441
218,"RN 00220",2012-07-31,2,77.5482,-37.804,1,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
219,"RN 00221",2012-07-31,2,77.5489,-37.805,,170,16,0,,0104000020D70B0000010000000101000000BEDF5D5BB3A85641229675512A033441
220,"RN 00222",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
221,"RN 00223",2012-07-31,2,77.5483,-37.8041,,165,16,0,,0104000020D70B0000010000000101000000D6DD8752CDA8564180B2C27C82033441
222,"RN 00224",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
223,"RN 00225",2012-07-31,2,77.5481,-37.804,1,165,16,0,,0104000020D70B00000A0000000101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A0334410101000000C854C171CFA8564172656E1B9A033441
224,"RN 00226",2012-07-31,2,77.5481,-37.804,,165,16,0,,0104000020D70B0000010000000101000000C854C171CFA8564172656E1B9A033441
225,"RN 00227",2012-07-31,2,77.5491,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000F1EC9AC4B7A85641E70B0D7818033441
226,"RN 00228",2012-07-31,2,77.5491,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000F1EC9AC4B7A85641E70B0D7818033441
227,"RN 00229",2012-07-31,2,77.5483,-37.8037,1,165,16,0,,0104000020D70B000003000000010100000004A78463DAA85641A64F31078E033441010100000004A78463DAA85641A64F31078E033441010100000004A78463DAA85641A64F31078E033441
228,"RN 00230",2012-07-31,2,77.5491,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000F1EC9AC4B7A85641E70B0D7818033441
229,"RN 00231",2012-07-31,2,77.5482,-37.804,,165,16,0,,0104000020D70B00000100000001010000001B364404D0A85641DB6266BD8F033441
230,"RN 00232",2012-07-31,2,77.5481,-37.8038,,165,16,0,,0104000020D70B0000010000000101000000E2643FFAD5A8564176AEABE09F033441
231,"RN 00233",2012-07-31,2,77.5488,-37.8049,,170,16,0,,0104000020D70B0000010000000101000000A6A01B0DB6A856412802039237033441
232,"RN 00234",2012-07-31,2,77.5494,-37.8051,,170,16,0,,0104000020D70B0000010000000101000000F2469BF3B2A8564192C50199F3023441
233,"RN 00235",2012-07-31,2,77.5488,-37.8052,,170,16,0,,0104000020D70B000001000000010100000080F66240ACA85641A7E84BEA2E033441
234,"RN 00236",2012-07-31,2,77.546,-37.8022,1,130,16,0,,0104000020D70B0000030000000101000000CE762939FEA8564160594DC3A70434410101000000CE762939FEA8564160594DC3A70434410101000000CE762939FEA8564160594DC3A7043441
235,"RN 00237",2012-07-31,2,77.546,-37.8021,1,130,16,0,,0104000020D70B00000300000001010000007EE3697D01A956417E230EA6AA04344101010000007EE3697D01A956417E230EA6AA04344101010000007EE3697D01A956417E230EA6AA043441
237,"RN 00239",2012-07-31,2,77.546,-37.802,,130,16,0,,0104000020D70B0000010000000101000000ED7DAAC104A956410616CF88AD043441
238,"RN 00240",2012-07-31,2,77.5459,-37.8019,,130,16,0,,0104000020D70B00000100000001010000007B23607307A9564169D3B1C9BA043441
239,"RN 00241",2012-07-31,2,77.5459,-37.8019,,130,16,0,,0104000020D70B00000100000001010000007B23607307A9564169D3B1C9BA043441
240,"RN 00242",2012-07-31,2,77.546,-37.802,,130,16,0,,0104000020D70B0000010000000101000000ED7DAAC104A956410616CF88AD043441
241,"RN 00243",2012-07-31,2,77.5462,-37.8025,,130,16,0,,0104000020D70B000001000000010100000019A77D91F5A8564194CED95E8A043441
242,"RN 00244",2012-07-31,2,77.546,-37.802,1,130,16,0,,0104000020D70B0000030000000101000000ED7DAAC104A956410616CF88AD0434410101000000ED7DAAC104A956410616CF88AD0434410101000000ED7DAAC104A956410616CF88AD043441
243,"RN 00245",2012-07-31,2,77.5461,-37.802,,130,16,0,,0104000020D70B00000100000001010000007D3F355405A9564120AFAE2AA3043441
244,"RN 00246",2012-07-31,2,77.546,-37.802,,130,16,0,,0104000020D70B0000010000000101000000ED7DAAC104A956410616CF88AD043441
245,"RN 00247",2012-07-31,2,77.5487,-37.8038,,160,16,0,,0104000020D70B0000010000000101000000DF374D69D9A8564106C265AC61033441
246,"RN 00248",2012-07-31,2,77.5462,-37.8026,,130,16,0,,0104000020D70B000001000000010100000010C73D4DF2A8564141A31C7C87043441
247,"RN 00249",2012-07-31,2,77.5459,-37.8018,,130,16,0,,0104000020D70B00000100000001010000003A04A1B70AA95641539574ACBD043441
248,"RN 00250",2012-07-31,2,77.5487,-37.8038,,160,16,0,,0104000020D70B0000010000000101000000DF374D69D9A8564106C265AC61033441
249,"RN 00251",2012-07-31,2,77.546,-37.8021,,130,16,0,,0104000020D70B00000100000001010000007EE3697D01A956417E230EA6AA043441
250,"RN 00252",2012-07-31,2,77.5489,-37.8039,,160,16,0,,0104000020D70B000001000000010100000081AC0F4AD7A856411897B90D4A033441
251,"RN 00253",2012-07-31,2,77.5484,-37.8056,1,185,16,0,,0104000020D70B0000070000000101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C033441
252,"RN 00254",2012-07-31,2,77.5459,-37.802,1,130,16,0,,0104000020D70B000003000000010100000075701F2F04A95641E239EFE6B7043441010100000075701F2F04A95641E239EFE6B7043441010100000075701F2F04A95641E239EFE6B7043441
254,"RN 00256",2012-07-31,2,77.546,-37.8019,1,130,16,0,,0104000020D70B00000300000001010000001146EB0508A95641EE30906BB004344101010000001146EB0508A95641EE30906BB004344101010000001146EB0508A95641EE30906BB0043441
255,"RN 00257",2012-07-31,2,77.546,-37.802,,130,16,0,,0104000020D70B0000010000000101000000ED7DAAC104A956410616CF88AD043441
256,"RN 00258",2012-07-31,2,77.5461,-37.8025,1,130,16,0,,0104000020D70B00000300000001010000000B9BF3FEF4A856418BFFF2BC9404344101010000000B9BF3FEF4A856418BFFF2BC9404344101010000000B9BF3FEF4A856418BFFF2BC94043441
257,"RN 00259",2012-07-31,2,77.5461,-37.802,,130,16,0,,0104000020D70B00000100000001010000007D3F355405A9564120AFAE2AA3043441
258,"RN 00260",2012-07-31,2,77.546,-37.8022,1,130,16,0,,0104000020D70B0000030000000101000000CE762939FEA8564160594DC3A70434410101000000CE762939FEA8564160594DC3A70434410101000000CE762939FEA8564160594DC3A7043441
259,"RN 00261",2012-07-31,2,77.546,-37.8019,1,130,16,0,,0104000020D70B00000300000001010000001146EB0508A95641EE30906BB004344101010000001146EB0508A95641EE30906BB004344101010000001146EB0508A95641EE30906BB0043441
260,"RN 00262",2012-07-31,2,77.5484,-37.8056,1,185,16,0,,0104000020D70B00000A0000000101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C0334410101000000E7566EE59CA856410DC1C9D74C033441
261,"RN 00263",2012-07-31,2,77.5485,-37.8056,1,185,16,0,,0104000020D70B00000300000001010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED87942033441
262,"RN 00264",2012-07-31,2,77.546,-37.8018,1,130,16,0,,0104000020D70B0000030000000101000000F33B2C4A0BA956413F74514EB30434410101000000F33B2C4A0BA956413F74514EB30434410101000000F33B2C4A0BA956413F74514EB3043441
263,"RN 00265",2012-07-31,2,77.546,-37.8019,,130,16,0,,0104000020D70B00000100000001010000001146EB0508A95641EE30906BB0043441
264,"RN 00266",2012-07-31,2,77.5485,-37.8056,1,185,16,0,,0104000020D70B00000A00000001010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED8794203344101010000009D02EF779DA85641FFDED87942033441
265,"RN 00267",2012-07-31,2,77.546,-37.8024,,130,16,0,,0104000020D70B00000100000001010000009A26A9B0F7A85641523ECCFDA1043441
